"FID_","x","y","_cm","_cm_1","Q","SAT","HDOP","Elevation","cm_110msim","cm_50msim"
,35.246885,32.625006,126.993000,114.424000,8.000000,7.000000,1.100000,57.781000,1.269999,1.144000
,35.246874,32.624988,131.329000,117.080000,8.000000,7.000000,1.100000,57.533000,1.312999,1.171000
,35.246864,32.624969,133.126000,120.440000,8.000000,7.000000,1.100000,57.793000,1.330999,1.203999
,35.246854,32.624954,132.462000,118.096000,8.000000,7.000000,1.100000,57.591000,1.325000,1.180999
,35.246845,32.624936,129.142000,115.713000,8.000000,7.000000,1.100000,58.273000,1.291000,1.156999
,35.246834,32.624922,135.275000,118.955000,8.000000,7.000000,1.100000,57.529000,1.353000,1.190000
,35.246823,32.624905,136.212000,123.955000,8.000000,7.000000,1.100000,57.623000,1.361999,1.240000
,35.246813,32.624888,138.478000,121.963000,8.000000,7.000000,1.100000,57.821000,1.384999,1.220000
,35.246803,32.624869,140.196000,124.190000,8.000000,7.000000,1.100000,57.927000,1.401999,1.241999
,35.246791,32.624852,137.462000,122.393000,8.000000,7.000000,1.100000,57.524000,1.375000,1.223999
,35.246782,32.624834,137.071000,122.041000,8.000000,7.000000,1.100000,57.784000,1.371000,1.220000
,35.246771,32.624815,142.501000,126.963000,8.000000,7.000000,1.100000,57.812000,1.424999,1.269999
,35.246760,32.624796,142.501000,126.416000,8.000000,7.000000,1.100000,57.940000,1.424999,1.264000
,35.246750,32.624779,137.892000,121.885000,8.000000,7.000000,1.100000,57.626000,1.378999,1.218999
,35.246738,32.624761,136.915000,122.823000,8.000000,7.000000,1.100000,57.381000,1.368999,1.228000
,35.246726,32.624741,138.556000,125.244000,8.000000,7.000000,1.100000,57.370000,1.386000,1.251999
,35.246715,32.624722,139.962000,125.283000,8.000000,7.000000,1.100000,57.267000,1.399999,1.253000
,35.246705,32.624701,134.259000,119.619000,8.000000,7.000000,1.100000,57.534000,1.343000,1.195999
,35.246693,32.624681,135.470000,125.049000,8.000000,7.000000,1.100000,57.316000,1.355000,1.250000
,35.246678,32.624663,140.196000,125.166000,8.000000,7.000000,1.100000,57.039000,1.401999,1.251999
,35.246666,32.624643,136.993000,123.213000,8.000000,7.000000,1.100000,56.890000,1.370000,1.231999
,35.246653,32.624623,134.454000,119.932000,8.000000,7.000000,1.100000,57.110000,1.345000,1.199000
,35.246641,32.624603,129.103000,117.940000,8.000000,7.000000,1.100000,57.110000,1.291000,1.179000
,35.246632,32.624587,127.892000,117.862000,8.000000,7.000000,1.100000,57.067000,1.279000,1.179000
,35.246623,32.624570,126.642000,115.127000,8.000000,7.000000,1.100000,57.188000,1.266000,1.151000
,35.246617,32.624554,131.056000,119.815000,8.000000,7.000000,1.100000,57.330000,1.310999,1.197999
,35.246609,32.624538,131.759000,120.518000,8.000000,7.000000,1.100000,57.865000,1.317999,1.205000
,35.246599,32.624522,124.025000,114.229000,8.000000,7.000000,1.100000,57.666000,1.240000,1.141999
,35.246586,32.624504,121.056000,114.619000,8.000000,7.000000,1.100000,57.248000,1.210999,1.146000
,35.246564,32.624466,132.618000,120.713000,8.000000,7.000000,1.100000,57.275000,1.325999,1.207000
,35.246553,32.624445,131.915000,119.698000,8.000000,7.000000,1.100000,57.309000,1.319000,1.197000
,35.246540,32.624427,133.126000,120.166000,8.000000,7.000000,1.100000,57.228000,1.330999,1.202000
,35.246529,32.624407,136.095000,122.080000,8.000000,7.000000,1.100000,56.991000,1.360999,1.220999
,35.246517,32.624388,137.657000,124.151000,8.000000,7.000000,1.100000,57.045000,1.376999,1.241999
,35.246507,32.624370,139.923000,127.002000,8.000000,7.000000,1.100000,57.463000,1.399000,1.269999
,35.246497,32.624351,133.907000,121.729000,8.000000,7.000000,1.100000,57.404000,1.338999,1.217000
,35.246488,32.624336,130.001000,116.651000,8.000000,7.000000,1.100000,57.119000,1.299999,1.167000
,35.246469,32.624301,135.235000,119.619000,8.000000,7.000000,1.100000,57.275000,1.351999,1.195999
,35.246459,32.624283,125.040000,114.619000,8.000000,7.000000,1.100000,57.262000,1.250000,1.146000
,35.246449,32.624263,139.025000,124.658000,8.000000,7.000000,1.100000,57.636000,1.389999,1.246999
,35.246438,32.624246,139.415000,124.658000,8.000000,7.000000,1.100000,57.620000,1.394000,1.246999
,35.246428,32.624228,137.970000,123.018000,8.000000,7.000000,1.100000,57.756000,1.379999,1.230000
,35.246416,32.624210,137.150000,121.807000,8.000000,7.000000,1.100000,57.458000,1.371999,1.218000
,35.246406,32.624193,138.321000,122.783000,8.000000,7.000000,1.100000,57.565000,1.383000,1.228000
,35.246394,32.624175,135.587000,121.807000,8.000000,7.000000,1.100000,57.567000,1.355999,1.218000
,35.246382,32.624160,134.532000,120.283000,8.000000,7.000000,1.100000,57.402000,1.345000,1.202999
,35.246369,32.624142,128.126000,118.213000,8.000000,7.000000,1.100000,57.299000,1.281000,1.182000
,35.246358,32.624122,134.064000,120.791000,8.000000,7.000000,1.100000,57.967000,1.340999,1.207999
,35.246346,32.624103,132.462000,121.768000,8.000000,7.000000,1.100000,57.500000,1.325000,1.218000
,35.246334,32.624082,136.017000,122.979000,8.000000,7.000000,1.100000,57.558000,1.360000,1.230000
,35.246321,32.624061,131.759000,120.166000,8.000000,7.000000,1.100000,57.392000,1.317999,1.202000
,35.246309,32.624040,132.814000,117.979000,8.000000,7.000000,1.100000,57.377000,1.327999,1.179999
,35.246298,32.624017,134.103000,120.557000,8.000000,7.000000,1.100000,57.862000,1.340999,1.205999
,35.246285,32.623995,135.821000,120.869000,8.000000,7.000000,1.100000,57.507000,1.358000,1.208999
,35.246271,32.623975,140.821000,126.221000,8.000000,7.000000,1.100000,57.291000,1.407999,1.261999
,35.246258,32.623953,144.181000,129.541000,8.000000,7.000000,1.100000,57.110000,1.442000,1.294999
,35.246247,32.623933,141.095000,127.002000,8.000000,7.000000,1.100000,56.933000,1.411000,1.269999
,35.246232,32.623913,135.860000,122.471000,8.000000,7.000000,1.100000,56.168000,1.358999,1.225000
,35.246219,32.623892,136.485000,122.549000,8.000000,7.000000,1.100000,55.867000,1.365000,1.225000
,35.246207,32.623871,141.173000,128.174000,8.000000,7.000000,1.100000,56.029000,1.411999,1.281999
,35.246197,32.623852,140.392000,125.830000,8.000000,7.000000,1.100000,56.090000,1.404000,1.258000
,35.246187,32.623833,137.384000,120.557000,8.000000,7.000000,1.100000,56.464000,1.373999,1.205999
,35.246177,32.623815,140.235000,123.057000,8.000000,7.000000,1.100000,56.232000,1.401999,1.230999
,35.246167,32.623795,144.571000,126.416000,8.000000,7.000000,1.100000,56.460000,1.445999,1.264000
,35.246157,32.623778,145.548000,126.533000,8.000000,7.000000,1.100000,56.582000,1.455000,1.264999
,35.246147,32.623761,150.782000,132.549000,8.000000,7.000000,1.100000,56.480000,1.508000,1.325000
,35.246137,32.623744,146.720000,126.885000,8.000000,7.000000,1.100000,56.503000,1.467000,1.269000
,35.246128,32.623726,139.415000,120.908000,8.000000,7.000000,1.100000,56.702000,1.394000,1.208999
,35.246118,32.623711,133.400000,114.815000,8.000000,7.000000,1.100000,56.516000,1.333999,1.148000
,35.246110,32.623696,133.009000,116.338000,8.000000,7.000000,1.100000,56.633000,1.330000,1.162999
,35.246101,32.623681,136.993000,119.932000,8.000000,7.000000,1.100000,56.607000,1.370000,1.199000
,35.246091,32.623663,139.610000,124.385000,8.000000,7.000000,1.100000,56.711000,1.396000,1.243999
,35.246081,32.623647,152.071000,135.127000,8.000000,7.000000,1.100000,56.520000,1.521000,1.350999
,35.246070,32.623629,139.454000,122.549000,8.000000,7.000000,1.100000,56.515000,1.394999,1.225000
,35.246061,32.623612,136.720000,119.776000,8.000000,7.000000,1.100000,56.418000,1.366999,1.197999
,35.246051,32.623595,131.212000,114.815000,8.000000,7.000000,1.100000,56.230000,1.312000,1.148000
,35.246040,32.623580,130.392000,116.885000,8.000000,7.000000,1.100000,55.861000,1.304000,1.169000
,35.246030,32.623561,136.720000,119.971000,8.000000,7.000000,1.100000,55.791000,1.366999,1.200000
,35.246018,32.623542,136.915000,121.729000,8.000000,7.000000,1.100000,55.858000,1.368999,1.217000
,35.246008,32.623522,133.243000,122.744000,8.000000,7.000000,1.100000,55.968000,1.332000,1.226999
,35.245996,32.623504,143.360000,131.026000,8.000000,7.000000,1.100000,55.436000,1.434000,1.309999
,35.245986,32.623485,138.907000,125.401000,8.000000,7.000000,1.100000,55.533000,1.389000,1.253999
,35.245975,32.623465,137.462000,121.299000,8.000000,7.000000,1.100000,55.486000,1.375000,1.213000
,35.245962,32.623446,140.079000,124.932000,8.000000,7.000000,1.100000,55.492000,1.401000,1.248999
,35.245951,32.623425,141.681000,123.369000,8.000000,7.000000,1.100000,56.129000,1.417000,1.233999
,35.245937,32.623406,144.923000,127.198000,8.000000,7.000000,1.100000,55.941000,1.449000,1.271999
,35.245925,32.623385,144.845000,126.143000,8.000000,7.000000,1.100000,56.187000,1.447999,1.261000
,35.245914,32.623365,134.298000,117.158000,8.000000,7.000000,1.100000,56.443000,1.343000,1.172000
,35.245902,32.623344,129.376000,113.760000,8.000000,7.000000,1.100000,56.388000,1.294000,1.138000
,35.245891,32.623323,133.400000,116.573000,8.000000,7.000000,1.100000,56.586000,1.333999,1.166000
,35.245879,32.623304,136.642000,120.440000,8.000000,7.000000,1.100000,56.480000,1.366000,1.203999
,35.245868,32.623284,139.610000,123.213000,8.000000,7.000000,1.100000,56.606000,1.396000,1.231999
,35.245857,32.623264,147.853000,129.190000,8.000000,7.000000,1.100000,56.567000,1.478999,1.292000
,35.245845,32.623244,165.509000,140.752000,8.000000,7.000000,1.100000,56.648000,1.654999,1.407999
,35.245834,32.623225,181.290000,152.510000,8.000000,7.000000,1.100000,56.488000,1.812999,1.524999
,35.245823,32.623208,202.462000,163.408000,8.000000,7.000000,1.100000,56.512000,2.025000,1.633999
,35.245811,32.623190,214.962000,172.783000,8.000000,7.000000,1.100000,56.470000,2.150000,1.728000
,35.245801,32.623173,219.532000,174.385000,8.000000,7.000000,1.100000,56.433000,2.194999,1.743999
,35.245791,32.623156,220.353000,176.377000,8.000000,7.000000,1.100000,56.351000,2.203999,1.764000
,35.245781,32.623138,226.485000,178.174000,8.000000,7.000000,1.100000,56.238000,2.265000,1.781999
,35.245769,32.623120,222.618000,175.323000,8.000000,7.000000,1.100000,56.226000,2.226000,1.753000
,35.245761,32.623102,214.689000,170.479000,8.000000,7.000000,1.100000,56.259000,2.147000,1.705000
,35.245751,32.623090,215.900000,171.729000,8.000000,7.000000,1.100000,56.011000,2.158999,1.717000
,35.245744,32.623087,224.689000,179.307000,8.000000,7.000000,1.100000,55.214000,2.246999,1.792999
,35.245731,32.623061,229.767000,181.924000,8.000000,7.000000,1.100000,56.013000,2.298000,1.819000
,35.245722,32.623043,229.806000,180.205000,8.000000,7.000000,1.100000,56.396000,2.298000,1.802000
,35.245711,32.623025,231.056000,182.549000,8.000000,7.000000,1.100000,56.274000,2.311000,1.825000
,35.245688,32.622989,201.329000,161.416000,8.000000,7.000000,1.100000,55.977000,2.013000,1.613999
,35.245678,32.622973,201.134000,162.237000,8.000000,7.000000,1.100000,55.932000,2.010999,1.621999
,35.245663,32.622944,207.579000,169.229000,8.000000,7.000000,1.100000,55.934000,2.075999,1.692000
,35.245654,32.622931,211.876000,170.791000,8.000000,7.000000,1.100000,55.959000,2.118999,1.707999
,35.245637,32.622900,216.134000,173.174000,8.000000,7.000000,1.100000,55.830000,2.161000,1.731999
,35.245627,32.622884,217.970000,175.908000,8.000000,7.000000,1.100000,55.625000,2.180000,1.758999
,35.245617,32.622869,212.970000,170.557000,8.000000,7.000000,1.100000,55.548000,2.130000,1.705999
,35.245611,32.622853,203.556000,164.932000,8.000000,7.000000,1.100000,55.663000,2.036000,1.649000
,35.245603,32.622839,206.876000,170.987000,8.000000,7.000000,1.100000,55.314000,2.069000,1.710000
,35.245592,32.622825,193.126000,159.268000,8.000000,7.000000,1.100000,55.703000,1.930999,1.593000
,35.245575,32.622795,180.431000,150.244000,8.000000,7.000000,1.100000,55.730000,1.804000,1.501999
,35.245568,32.622778,188.048000,161.026000,8.000000,7.000000,1.100000,55.749000,1.879999,1.610000
,35.245561,32.622760,185.001000,158.135000,8.000000,7.000000,1.100000,55.685000,1.850000,1.580999
,35.245551,32.622742,169.571000,150.166000,8.000000,7.000000,1.100000,55.540000,1.695999,1.501999
,35.245542,32.622727,166.017000,149.268000,8.000000,7.000000,1.100000,55.656000,1.659999,1.493000
,35.245531,32.622714,159.845000,143.291000,8.000000,7.000000,1.100000,55.538000,1.598000,1.432999
,35.245523,32.622698,154.962000,139.619000,8.000000,7.000000,1.100000,55.648000,1.549999,1.396000
,35.245512,32.622687,152.228000,136.455000,8.000000,7.000000,1.100000,55.498000,1.521999,1.365000
,35.245503,32.622674,149.025000,132.901000,8.000000,7.000000,1.100000,55.664000,1.490000,1.328999
,35.245491,32.622663,148.868000,131.612000,8.000000,7.000000,1.100000,55.478000,1.488999,1.315999
,35.245481,32.622651,156.329000,138.916000,8.000000,7.000000,1.100000,55.310000,1.562999,1.389000
,35.245469,32.622642,153.868000,136.455000,8.000000,7.000000,1.100000,54.701000,1.539000,1.365000
,35.245456,32.622633,148.087000,129.893000,8.000000,7.000000,1.100000,54.489000,1.480999,1.299000
,35.245443,32.622622,149.532000,132.705000,8.000000,7.000000,1.100000,55.339000,1.495000,1.327000
,35.245429,32.622613,155.040000,134.737000,8.000000,7.000000,1.100000,55.406000,1.549999,1.347000
,35.245415,32.622604,143.009000,124.268000,8.000000,6.000000,1.100000,55.435000,1.429999,1.243000
,35.245400,32.622593,146.681000,128.955000,8.000000,7.000000,1.100000,55.440000,1.467000,1.289999
,35.245386,32.622583,148.048000,129.854000,8.000000,7.000000,1.200000,55.336000,1.480000,1.299000
,35.245375,32.622571,149.962000,129.776000,8.000000,7.000000,1.200000,55.023000,1.500000,1.297999
,35.245369,32.622554,152.970000,134.658000,8.000000,7.000000,1.200000,55.543000,1.529999,1.347000
,35.245368,32.622538,157.501000,141.416000,8.000000,7.000000,1.200000,55.162000,1.575000,1.414000
,35.245374,32.622522,164.806000,143.877000,8.000000,7.000000,1.200000,55.321000,1.648000,1.439000
,35.245380,32.622512,161.407000,140.479000,8.000000,5.000000,1.200000,54.880000,1.613999,1.404999
,35.245385,32.622507,156.368000,136.104000,8.000000,6.000000,1.200000,55.443000,1.564000,1.360999
,35.245391,32.622503,162.931000,144.776000,8.000000,6.000000,1.300000,55.175000,1.628999,1.447999
,35.245396,32.622497,156.954000,135.557000,8.000000,7.000000,1.300000,56.080000,1.570000,1.355999
,35.245407,32.622493,160.626000,141.026000,8.000000,5.000000,1.300000,55.968000,1.605999,1.409999
,35.245419,32.622489,153.204000,134.893000,8.000000,5.000000,1.300000,56.430000,1.531999,1.348999
,35.245433,32.622491,159.689000,136.846000,8.000000,5.000000,1.300000,56.472000,1.597000,1.368000
,35.245449,32.622497,154.689000,134.854000,8.000000,5.000000,1.400000,56.180000,1.547000,1.348999
,35.245464,32.622505,157.306000,138.408000,8.000000,6.000000,1.400000,56.374000,1.572999,1.383999
,35.245478,32.622516,146.642000,129.698000,8.000000,6.000000,1.400000,56.363000,1.465999,1.297000
,35.245490,32.622529,148.595000,128.448000,8.000000,5.000000,1.400000,56.137000,1.485999,1.284000
,35.245502,32.622545,150.548000,130.401000,8.000000,5.000000,1.400000,55.250000,1.504999,1.304000
,35.245513,32.622559,150.782000,134.229000,8.000000,6.000000,1.500000,55.386000,1.508000,1.342000
,35.245524,32.622572,150.353000,129.698000,8.000000,7.000000,1.500000,55.782000,1.503999,1.297000
,35.245534,32.622585,147.775000,126.885000,8.000000,7.000000,1.400000,55.838000,1.478000,1.269000
,35.245545,32.622598,153.204000,133.291000,8.000000,7.000000,1.400000,55.586000,1.531999,1.332999
,35.245555,32.622611,143.048000,124.346000,8.000000,7.000000,1.400000,55.749000,1.429999,1.243000
,35.245565,32.622624,132.931000,114.541000,8.000000,7.000000,1.300000,55.794000,1.328999,1.144999
,35.245574,32.622638,124.962000,109.346000,8.000000,7.000000,1.300000,56.050000,1.250000,1.093000
,35.245585,32.622650,124.806000,109.971000,8.000000,7.000000,1.300000,56.324000,1.248000,1.100000
,35.245595,32.622665,125.353000,112.471000,8.000000,7.000000,1.300000,56.302000,1.253999,1.125000
,35.245604,32.622678,129.728000,115.323000,8.000000,7.000000,1.200000,56.216000,1.297000,1.152999
,35.245611,32.622691,130.314000,115.323000,8.000000,7.000000,1.200000,56.140000,1.302999,1.152999
,35.245621,32.622705,128.282000,111.846000,8.000000,7.000000,1.200000,56.363000,1.282999,1.118000
,35.245629,32.622716,134.845000,118.526000,8.000000,7.000000,1.200000,56.761000,1.348000,1.184999
,35.245640,32.622730,144.454000,123.291000,8.000000,7.000000,1.200000,56.696000,1.445000,1.233000
,35.245648,32.622744,144.220000,122.705000,8.000000,7.000000,1.200000,57.037000,1.442000,1.226999
,35.245658,32.622758,144.571000,123.838000,8.000000,7.000000,1.200000,56.977000,1.445999,1.238000
,35.245666,32.622771,148.751000,126.182000,8.000000,7.000000,1.200000,57.083000,1.488000,1.261999
,35.245676,32.622785,148.360000,123.682000,8.000000,7.000000,1.100000,56.808000,1.483999,1.236999
,35.245685,32.622800,143.478000,120.987000,8.000000,7.000000,1.100000,56.639000,1.434999,1.210000
,35.245693,32.622814,149.025000,124.854000,8.000000,7.000000,1.100000,56.801000,1.490000,1.248999
,35.245702,32.622828,147.071000,123.369000,8.000000,7.000000,1.100000,56.594000,1.470999,1.233999
,35.245710,32.622843,143.673000,120.752000,8.000000,7.000000,1.100000,56.406000,1.437000,1.207999
,35.245719,32.622856,150.821000,129.268000,8.000000,7.000000,1.100000,56.009000,1.508000,1.292999
,35.245726,32.622869,154.064000,129.268000,8.000000,7.000000,1.100000,56.346000,1.541000,1.292999
,35.245736,32.622883,147.775000,122.002000,8.000000,7.000000,1.100000,55.916000,1.478000,1.220000
,35.245745,32.622899,142.384000,120.635000,8.000000,7.000000,1.100000,56.149000,1.424000,1.205999
,35.245757,32.622910,148.204000,128.330000,8.000000,7.000000,1.100000,56.315000,1.481999,1.282999
,35.245766,32.622924,151.329000,128.526000,8.000000,7.000000,1.100000,56.615000,1.513000,1.284999
,35.245775,32.622939,143.243000,121.221000,8.000000,7.000000,1.100000,56.780000,1.432000,1.212000
,35.245786,32.622953,144.220000,123.877000,8.000000,7.000000,1.100000,56.956000,1.442000,1.238999
,35.245795,32.622968,144.884000,121.104000,8.000000,7.000000,1.100000,57.446000,1.449000,1.210999
,35.245804,32.622982,143.087000,120.869000,8.000000,7.000000,1.100000,57.216000,1.430999,1.208999
,35.245813,32.622996,131.720000,114.073000,8.000000,7.000000,1.100000,57.423000,1.317000,1.141000
,35.245822,32.623009,127.540000,108.369000,8.000000,7.000000,1.100000,57.693000,1.274999,1.083999
,35.245831,32.623023,128.048000,109.893000,8.000000,7.000000,1.100000,57.863000,1.279999,1.098999
,35.245840,32.623038,133.751000,114.502000,8.000000,7.000000,1.100000,57.405000,1.338000,1.144999
,35.245849,32.623053,148.517000,124.033000,8.000000,7.000000,1.100000,57.142000,1.485000,1.240000
,35.245859,32.623066,146.095000,127.393000,8.000000,7.000000,1.100000,56.786000,1.460999,1.274000
,35.245869,32.623080,142.462000,119.033000,8.000000,7.000000,1.100000,56.944000,1.424999,1.190000
,35.245878,32.623094,136.876000,116.104000,8.000000,7.000000,1.100000,57.004000,1.368999,1.161000
,35.245887,32.623108,138.985000,118.799000,8.000000,7.000000,1.100000,57.069000,1.389999,1.187999
,35.245898,32.623122,149.923000,124.776000,8.000000,7.000000,1.100000,56.680000,1.498999,1.248000
,35.245908,32.623137,153.946000,130.557000,8.000000,7.000000,1.100000,56.336000,1.539000,1.305999
,35.245917,32.623151,155.431000,128.565000,8.000000,7.000000,1.100000,56.270000,1.554000,1.286000
,35.245925,32.623165,150.118000,123.096000,8.000000,7.000000,1.100000,56.331000,1.501000,1.230999
,35.245933,32.623179,147.970000,120.674000,8.000000,7.000000,1.100000,56.232000,1.480000,1.207000
,35.245941,32.623194,145.235000,120.127000,8.000000,7.000000,1.100000,56.175000,1.452000,1.200999
,35.245951,32.623208,142.384000,119.893000,8.000000,7.000000,1.100000,56.219000,1.424000,1.199000
,35.245959,32.623223,139.845000,117.080000,8.000000,7.000000,1.100000,56.153000,1.398000,1.171000
,35.245968,32.623238,137.579000,115.323000,8.000000,7.000000,1.100000,56.059000,1.376000,1.152999
,35.245976,32.623254,130.509000,112.588000,8.000000,7.000000,1.100000,56.098000,1.304999,1.126000
,35.245984,32.623269,129.181000,112.940000,8.000000,7.000000,1.100000,56.269000,1.292000,1.128999
,35.245993,32.623287,129.142000,113.877000,8.000000,7.000000,1.100000,56.557000,1.291000,1.139000
,35.246004,32.623305,123.360000,108.213000,8.000000,7.000000,1.100000,56.510000,1.233999,1.082000
,35.246016,32.623323,118.165000,104.151000,8.000000,7.000000,1.100000,56.501000,1.182000,1.042000
,35.246030,32.623345,118.634000,105.518000,8.000000,7.000000,1.100000,55.570000,1.185999,1.054999
,35.246040,32.623362,112.735000,102.432000,8.000000,7.000000,1.100000,55.658000,1.126999,1.024000
,35.246053,32.623381,116.837000,105.908000,8.000000,7.000000,1.100000,55.715000,1.167999,1.059000
,35.246063,32.623399,116.485000,108.174000,8.000000,7.000000,1.100000,55.421000,1.164999,1.082000
,35.246074,32.623415,117.071000,104.502000,8.000000,7.000000,1.100000,55.305000,1.171000,1.044999
,35.246082,32.623430,120.235000,108.018000,8.000000,7.000000,1.100000,55.031000,1.202000,1.080000
,35.246092,32.623446,117.110000,108.408000,8.000000,7.000000,1.100000,54.786000,1.171000,1.083999
,35.246098,32.623461,116.642000,107.276000,8.000000,7.000000,1.100000,54.850000,1.166000,1.072999
,35.246106,32.623479,110.275000,103.018000,8.000000,7.000000,1.100000,54.704000,1.103000,1.029999
,35.246115,32.623494,107.032000,101.338000,8.000000,7.000000,1.100000,54.771000,1.070000,1.013000
,35.246123,32.623510,101.212000,98.643000,8.000000,7.000000,1.100000,54.754000,1.011999,.986000
,35.246132,32.623525,108.868000,100.323000,8.000000,7.000000,1.100000,54.730000,1.088999,1.003000
,35.246140,32.623540,111.876000,102.744000,8.000000,7.000000,1.100000,54.844000,1.118999,1.026999
,35.246147,32.623554,124.025000,112.979000,8.000000,7.000000,1.100000,55.032000,1.240000,1.129999
,35.246153,32.623569,131.993000,116.729000,8.000000,7.000000,1.100000,55.094000,1.320000,1.167000
,35.246162,32.623585,138.321000,124.854000,8.000000,7.000000,1.100000,54.977000,1.383000,1.248999
,35.246171,32.623599,152.970000,133.604000,8.000000,7.000000,1.100000,55.281000,1.529999,1.335999
,35.246179,32.623613,156.095000,137.744000,8.000000,7.000000,1.100000,54.788000,1.560999,1.376999
,35.246188,32.623628,149.454000,130.596000,8.000000,7.000000,1.100000,54.969000,1.495000,1.305999
,35.246194,32.623641,135.392000,116.651000,8.000000,7.000000,1.100000,54.946000,1.353999,1.167000
,35.246202,32.623656,126.095000,111.143000,8.000000,7.000000,1.100000,55.176000,1.261000,1.110999
,35.246209,32.623671,121.017000,107.666000,8.000000,7.000000,1.100000,55.566000,1.210000,1.077000
,35.246218,32.623685,123.165000,110.088000,8.000000,7.000000,1.100000,55.590000,1.231999,1.100999
,35.246226,32.623700,126.798000,114.073000,8.000000,7.000000,1.100000,55.730000,1.268000,1.141000
,35.246235,32.623715,122.306000,109.268000,8.000000,7.000000,1.100000,55.671000,1.223000,1.093000
,35.246244,32.623731,112.423000,101.455000,8.000000,7.000000,1.100000,55.735000,1.123999,1.014999
,35.246254,32.623746,114.454000,101.533000,8.000000,7.000000,1.100000,55.992000,1.144999,1.014999
,35.246265,32.623763,114.923000,103.916000,8.000000,7.000000,1.100000,56.126000,1.149000,1.039000
,35.246275,32.623780,117.618000,106.651000,8.000000,7.000000,1.100000,56.320000,1.175999,1.067000
,35.246287,32.623796,120.196000,108.955000,8.000000,7.000000,1.100000,56.548000,1.202000,1.090000
,35.246299,32.623812,116.876000,104.385000,8.000000,7.000000,1.100000,56.551000,1.169000,1.044000
,35.246309,32.623828,109.923000,99.815000,8.000000,7.000000,1.100000,56.599000,1.098999,.998000
,35.246320,32.623848,108.087000,99.658000,8.000000,7.000000,1.100000,56.610000,1.080999,.996999
,35.246330,32.623866,108.985000,98.838000,8.000000,7.000000,1.100000,56.550000,1.090000,.987999
,35.246339,32.623885,103.790000,97.823000,8.000000,7.000000,1.100000,56.635000,1.037999,.977999
,35.246352,32.623903,105.040000,97.744000,8.000000,7.000000,1.100000,56.362000,1.049999,.976999
,35.246362,32.623919,112.345000,102.198000,8.000000,7.000000,1.100000,56.574000,1.123000,1.021999
,35.246374,32.623936,120.900000,108.877000,8.000000,7.000000,1.100000,56.671000,1.208999,1.088999
,35.246382,32.623952,126.837000,113.682000,8.000000,7.000000,1.100000,56.706000,1.268000,1.136999
,35.246391,32.623969,124.415000,110.323000,8.000000,7.000000,1.100000,57.224000,1.243999,1.103000
,35.246400,32.623986,118.321000,104.541000,8.000000,7.000000,1.100000,57.042000,1.182999,1.044999
,35.246410,32.624003,121.290000,107.979000,8.000000,7.000000,1.100000,57.360000,1.213000,1.080000
,35.246418,32.624021,123.439000,109.893000,8.000000,7.000000,1.100000,57.420000,1.233999,1.098999
,35.246427,32.624039,123.009000,109.815000,8.000000,7.000000,1.100000,57.434000,1.230000,1.098000
,35.246437,32.624056,127.306000,114.073000,8.000000,7.000000,1.100000,57.529000,1.273000,1.141000
,35.246448,32.624072,125.431000,111.494000,8.000000,7.000000,1.100000,57.541000,1.253999,1.115000
,35.246458,32.624089,121.759000,106.026000,8.000000,7.000000,1.100000,57.251000,1.218000,1.059999
,35.246468,32.624107,113.126000,102.432000,8.000000,7.000000,1.100000,57.258000,1.131000,1.024000
,35.246478,32.624122,115.196000,103.408000,8.000000,7.000000,1.100000,57.298000,1.151999,1.034000
,35.246487,32.624139,118.985000,106.573000,8.000000,7.000000,1.100000,57.357000,1.190000,1.065999
,35.246496,32.624156,119.415000,105.557000,8.000000,7.000000,1.100000,57.292000,1.194000,1.055999
,35.246506,32.624172,113.165000,102.432000,8.000000,7.000000,1.100000,57.005000,1.131999,1.024000
,35.246515,32.624188,113.595000,102.940000,8.000000,7.000000,1.100000,57.279000,1.136000,1.029000
,35.246525,32.624204,114.025000,105.049000,8.000000,7.000000,1.100000,57.134000,1.139999,1.049999
,35.246534,32.624221,115.782000,103.252000,8.000000,7.000000,1.100000,57.292000,1.157999,1.032999
,35.246543,32.624237,117.853000,108.096000,8.000000,7.000000,1.100000,57.368000,1.179000,1.080999
,35.246554,32.624252,119.220000,107.510000,8.000000,7.000000,1.100000,57.432000,1.192000,1.075000
,35.246564,32.624268,111.407000,101.885000,8.000000,7.000000,1.100000,57.510000,1.113999,1.019000
,35.246573,32.624287,109.767000,100.010000,8.000000,7.000000,1.100000,57.540000,1.098000,1.000000
,35.246585,32.624306,108.985000,100.713000,8.000000,7.000000,1.100000,57.323000,1.090000,1.006999
,35.246596,32.624324,116.720000,104.424000,8.000000,7.000000,1.100000,57.120000,1.167000,1.044000
,35.246608,32.624344,119.337000,107.471000,8.000000,7.000000,1.100000,57.519000,1.192999,1.075000
,35.246620,32.624364,124.337000,111.260000,8.000000,7.000000,1.100000,57.407000,1.243000,1.113000
,35.246634,32.624384,129.376000,112.979000,8.000000,7.000000,1.100000,56.869000,1.294000,1.129999
,35.246645,32.624404,122.931000,107.588000,8.000000,7.000000,1.100000,57.340000,1.228999,1.075999
,35.246657,32.624424,117.189000,104.737000,8.000000,7.000000,1.100000,57.170000,1.172000,1.047000
,35.246668,32.624444,117.892000,104.307000,8.000000,7.000000,1.100000,57.321000,1.179000,1.042999
